@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
185,'2021/01/04 08:15:18:628',3,-12575474,-11984115,-11655923,-12181493,-13298421,-13626355,-13823220,-14020083,-14216946,-14348018,-12444147,-11721971,-11196404,-11196661,-12641783,-13429749,-13757684,-14020084,-14151412,-14347763,-11853557,-11590900,-10802932,-10474485,-11394551,-13101814,-13560821,-13888757,-14085620,-14282483,-11459573,-11394037,-10606324,-10935031,-11657464,-12970488,-13626614,-13889012,-14085876,-14413555,-11262708,-11459830,-10869238,-12248569,-13167607,-13626870,-13954806,-14151669,-14348276,-14479347,-11262709,-11854327,-12248569,-13562106,-14218232,-14414838,-14480118,-14611189,-14676213,-14741748,-14348791,-15005431,-15136760,-15268088,-15268088,-15202295,-15136503,-15136245,-15070453,-15070195,-13491170,-14413040,-14742518,-15136758,-15399158,-15464950,-15464950,-15464694,-15398901,-15333108,-10196635,-12305610,-13030104,-13557219,-14544110,-15201779,-15398900,-15464693,-15464693,-15464693,-11514808,-7957355,-9011334,-10525859,-12107204,-13226712,-14411238,-15135728,-15333107,-15333107,0,0,0
186,'2021/01/04 08:15:18:633',3,-12575474,-11984115,-11655923,-12181493,-13298421,-13626355,-13823220,-14020083,-14216946,-14348018,-12444147,-11721971,-11196404,-11196661,-12641783,-13429749,-13757684,-14020084,-14151412,-14347763,-11853557,-11590900,-10802932,-10474485,-11394551,-13101814,-13560821,-13888757,-14085620,-14282483,-11459573,-11394037,-10606324,-10935031,-11657464,-12970488,-13626614,-13889012,-14085876,-14413555,-11262708,-11459830,-10869238,-12248569,-13167607,-13626870,-13954806,-14151669,-14348276,-14479347,-11262709,-11854327,-12248569,-13562106,-14218232,-14414838,-14480118,-14611189,-14676213,-14741748,-14348791,-15005431,-15136760,-15268088,-15268088,-15202295,-15136503,-15136245,-15070453,-15070195,-13491170,-14413040,-14742518,-15136758,-15399158,-15464950,-15464950,-15464694,-15398901,-15333108,-10196635,-12305610,-13030104,-13557219,-14544110,-15201779,-15398900,-15464693,-15464693,-15464693,-11514808,-7957355,-9011334,-10525859,-12107204,-13226712,-14411238,-15135728,-15333107,-15333107,0,0,0
187,'2021/01/04 08:15:18:635',3,-12575474,-11984115,-11655923,-12181493,-13298421,-13626355,-13823220,-14020083,-14216946,-14348018,-12444147,-11721971,-11196404,-11196661,-12641783,-13429749,-13757684,-14020084,-14151412,-14347763,-11853557,-11590900,-10802932,-10474485,-11394551,-13101814,-13560821,-13888757,-14085620,-14282483,-11459573,-11394037,-10606324,-10935031,-11657464,-12970488,-13626614,-13889012,-14085876,-14413555,-11262708,-11459830,-10869238,-12248569,-13167607,-13626870,-13954806,-14151669,-14348276,-14479347,-11262709,-11854327,-12248569,-13562106,-14218232,-14414838,-14480118,-14611189,-14676213,-14741748,-14348791,-15005431,-15136760,-15268088,-15268088,-15202295,-15136503,-15136245,-15070453,-15070195,-13491170,-14413040,-14742518,-15136758,-15399158,-15464950,-15464950,-15464694,-15398901,-15333108,-10196635,-12305610,-13030104,-13557219,-14544110,-15201779,-15398900,-15464693,-15464693,-15464693,-11514808,-7957355,-9011334,-10525859,-12107204,-13226712,-14411238,-15135728,-15333107,-15333107,0,0,0
188,'2021/01/04 08:15:18:638',3,-12575474,-11984115,-11655923,-12181493,-13298421,-13626355,-13823220,-14020083,-14216946,-14348018,-12444147,-11721971,-11196404,-11196661,-12641783,-13429749,-13757684,-14020084,-14151412,-14347763,-11853557,-11590900,-10802932,-10474485,-11394551,-13101814,-13560821,-13888757,-14085620,-14282483,-11459573,-11394037,-10606324,-10935031,-11657464,-12970488,-13626614,-13889012,-14085876,-14413555,-11262708,-11459830,-10869238,-12248569,-13167607,-13626870,-13954806,-14151669,-14348276,-14479347,-11262709,-11854327,-12248569,-13562106,-14218232,-14414838,-14480118,-14611189,-14676213,-14741748,-14348791,-15005431,-15136760,-15268088,-15268088,-15202295,-15136503,-15136245,-15070453,-15070195,-13491170,-14413040,-14742518,-15136758,-15399158,-15464950,-15464950,-15464694,-15398901,-15333108,-10196635,-12305610,-13030104,-13557219,-14544110,-15201779,-15398900,-15464693,-15464693,-15464693,-11514808,-7957355,-9011334,-10525859,-12107204,-13226712,-14411238,-15135728,-15333107,-15333107,0,0,0
189,'2021/01/04 08:15:18:639',3,-12575474,-11984115,-11655923,-12181493,-13298421,-13626355,-13823220,-14020083,-14216946,-14348018,-12444147,-11721971,-11196404,-11196661,-12641783,-13429749,-13757684,-14020084,-14151412,-14347763,-11853557,-11590900,-10802932,-10474485,-11394551,-13101814,-13560821,-13888757,-14085620,-14282483,-11459573,-11394037,-10606324,-10935031,-11657464,-12970488,-13626614,-13889012,-14085876,-14413555,-11262708,-11459830,-10869238,-12248569,-13167607,-13626870,-13954806,-14151669,-14348276,-14479347,-11262709,-11854327,-12248569,-13562106,-14218232,-14414838,-14480118,-14611189,-14676213,-14741748,-14348791,-15005431,-15136760,-15268088,-15268088,-15202295,-15136503,-15136245,-15070453,-15070195,-13491170,-14413040,-14742518,-15136758,-15399158,-15464950,-15464950,-15464694,-15398901,-15333108,-10196635,-12305610,-13030104,-13557219,-14544110,-15201779,-15398900,-15464693,-15464693,-15464693,-11514808,-7957355,-9011334,-10525859,-12107204,-13226712,-14411238,-15135728,-15333107,-15333107,0,0,0
190,'2021/01/04 08:15:18:640',3,-12575474,-11984115,-11655923,-12181493,-13298421,-13626355,-13823220,-14020083,-14216946,-14348018,-12444147,-11721971,-11196404,-11196661,-12641783,-13429749,-13757684,-14020084,-14151412,-14347763,-11853557,-11590900,-10802932,-10474485,-11394551,-13101814,-13560821,-13888757,-14085620,-14282483,-11459573,-11394037,-10606324,-10935031,-11657464,-12970488,-13626614,-13889012,-14085876,-14413555,-11262708,-11459830,-10869238,-12248569,-13167607,-13626870,-13954806,-14151669,-14348276,-14479347,-11262709,-11854327,-12248569,-13562106,-14218232,-14414838,-14480118,-14611189,-14676213,-14741748,-14348791,-15005431,-15136760,-15268088,-15268088,-15202295,-15136503,-15136245,-15070453,-15070195,-13491170,-14413040,-14742518,-15136758,-15399158,-15464950,-15464950,-15464694,-15398901,-15333108,-10196635,-12305610,-13030104,-13557219,-14544110,-15201779,-15398900,-15464693,-15464693,-15464693,-11514808,-7957355,-9011334,-10525859,-12107204,-13226712,-14411238,-15135728,-15333107,-15333107,0,0,0
191,'2021/01/04 08:15:18:642',3,-12575474,-11984115,-11655923,-12181493,-13298421,-13626355,-13823220,-14020083,-14216946,-14348018,-12444147,-11721971,-11196404,-11196661,-12641783,-13429749,-13757684,-14020084,-14151412,-14347763,-11853557,-11590900,-10802932,-10474485,-11394551,-13101814,-13560821,-13888757,-14085620,-14282483,-11459573,-11394037,-10606324,-10935031,-11657464,-12970488,-13626614,-13889012,-14085876,-14413555,-11262708,-11459830,-10869238,-12248569,-13167607,-13626870,-13954806,-14151669,-14348276,-14479347,-11262709,-11854327,-12248569,-13562106,-14218232,-14414838,-14480118,-14611189,-14676213,-14741748,-14348791,-15005431,-15136760,-15268088,-15268088,-15202295,-15136503,-15136245,-15070453,-15070195,-13491170,-14413040,-14742518,-15136758,-15399158,-15464950,-15464950,-15464694,-15398901,-15333108,-10196635,-12305610,-13030104,-13557219,-14544110,-15201779,-15398900,-15464693,-15464693,-15464693,-11514808,-7957355,-9011334,-10525859,-12107204,-13226712,-14411238,-15135728,-15333107,-15333107,0,0,0
192,'2021/01/04 08:15:18:643',3,-12575474,-11984115,-11655923,-12181493,-13298421,-13626355,-13823220,-14020083,-14216946,-14348018,-12444147,-11721971,-11196404,-11196661,-12641783,-13429749,-13757684,-14020084,-14151412,-14347763,-11853557,-11590900,-10802932,-10474485,-11394551,-13101814,-13560821,-13888757,-14085620,-14282483,-11459573,-11394037,-10606324,-10935031,-11657464,-12970488,-13626614,-13889012,-14085876,-14413555,-11262708,-11459830,-10869238,-12248569,-13167607,-13626870,-13954806,-14151669,-14348276,-14479347,-11262709,-11854327,-12248569,-13562106,-14218232,-14414838,-14480118,-14611189,-14676213,-14741748,-14348791,-15005431,-15136760,-15268088,-15268088,-15202295,-15136503,-15136245,-15070453,-15070195,-13491170,-14413040,-14742518,-15136758,-15399158,-15464950,-15464950,-15464694,-15398901,-15333108,-10196635,-12305610,-13030104,-13557219,-14544110,-15201779,-15398900,-15464693,-15464693,-15464693,-11514808,-7957355,-9011334,-10525859,-12107204,-13226712,-14411238,-15135728,-15333107,-15333107,0,0,0
193,'2021/01/04 08:15:18:644',3,-12575474,-11984115,-11655923,-12181493,-13298421,-13626355,-13823220,-14020083,-14216946,-14348018,-12444147,-11721971,-11196404,-11196661,-12641783,-13429749,-13757684,-14020084,-14151412,-14347763,-11853557,-11590900,-10802932,-10474485,-11394551,-13101814,-13560821,-13888757,-14085620,-14282483,-11459573,-11394037,-10606324,-10935031,-11657464,-12970488,-13626614,-13889012,-14085876,-14413555,-11262708,-11459830,-10869238,-12248569,-13167607,-13626870,-13954806,-14151669,-14348276,-14479347,-11262709,-11854327,-12248569,-13562106,-14218232,-14414838,-14480118,-14611189,-14676213,-14741748,-14348791,-15005431,-15136760,-15268088,-15268088,-15202295,-15136503,-15136245,-15070453,-15070195,-13491170,-14413040,-14742518,-15136758,-15399158,-15464950,-15464950,-15464694,-15398901,-15333108,-10196635,-12305610,-13030104,-13557219,-14544110,-15201779,-15398900,-15464693,-15464693,-15464693,-11514808,-7957355,-9011334,-10525859,-12107204,-13226712,-14411238,-15135728,-15333107,-15333107,0,0,0
194,'2021/01/04 08:15:18:645',3,-12575474,-11984115,-11655923,-12181493,-13298421,-13626355,-13823220,-14020083,-14216946,-14348018,-12444147,-11721971,-11196404,-11196661,-12641783,-13429749,-13757684,-14020084,-14151412,-14347763,-11853557,-11590900,-10802932,-10474485,-11394551,-13101814,-13560821,-13888757,-14085620,-14282483,-11459573,-11394037,-10606324,-10935031,-11657464,-12970488,-13626614,-13889012,-14085876,-14413555,-11262708,-11459830,-10869238,-12248569,-13167607,-13626870,-13954806,-14151669,-14348276,-14479347,-11262709,-11854327,-12248569,-13562106,-14218232,-14414838,-14480118,-14611189,-14676213,-14741748,-14348791,-15005431,-15136760,-15268088,-15268088,-15202295,-15136503,-15136245,-15070453,-15070195,-13491170,-14413040,-14742518,-15136758,-15399158,-15464950,-15464950,-15464694,-15398901,-15333108,-10196635,-12305610,-13030104,-13557219,-14544110,-15201779,-15398900,-15464693,-15464693,-15464693,-11514808,-7957355,-9011334,-10525859,-12107204,-13226712,-14411238,-15135728,-15333107,-15333107,0,0,0
195,'2021/01/04 08:15:18:672',3,-12641011,-12049650,-11721459,-12115957,-13167093,-13626356,-13823219,-14020084,-14216946,-14347761,-12444147,-11721971,-11196404,-11196661,-12641783,-13429749,-13757684,-14020084,-14151412,-14347763,-11853557,-11590900,-10802932,-10474485,-11394551,-13101814,-13560821,-13888757,-14085620,-14282483,-11459573,-11394037,-10606324,-10935031,-11657464,-12970488,-13626614,-13889012,-14085876,-14413555,-11262708,-11459830,-10869238,-12248569,-13167607,-13626870,-13954806,-14151669,-14348276,-14479347,-11262709,-11854327,-12248569,-13562106,-14218232,-14414838,-14480118,-14611189,-14676213,-14741748,-14348791,-15005431,-15136760,-15268088,-15268088,-15202295,-15136503,-15136245,-15070453,-15070195,-13491170,-14413040,-14742518,-15136758,-15399158,-15464950,-15464950,-15464694,-15398901,-15333108,-10196635,-12305610,-13030104,-13557219,-14544110,-15201779,-15398900,-15464693,-15464693,-15464693,-11514808,-7957355,-9011334,-10525859,-12107204,-13226712,-14411238,-15135728,-15333107,-15333107,0,0,0
196,'2021/01/04 08:15:18:674',3,-12641011,-12049650,-11721459,-12115957,-13167093,-13626356,-13823219,-14020084,-14216946,-14347761,-12378611,-11853299,-11196404,-11131125,-12510712,-13429750,-13692148,-13954549,-14151412,-14282483,-11853557,-11590900,-10802932,-10474485,-11394551,-13101814,-13560821,-13888757,-14085620,-14282483,-11459573,-11394037,-10606324,-10935031,-11657464,-12970488,-13626614,-13889012,-14085876,-14413555,-11262708,-11459830,-10869238,-12248569,-13167607,-13626870,-13954806,-14151669,-14348276,-14479347,-11262709,-11854327,-12248569,-13562106,-14218232,-14414838,-14480118,-14611189,-14676213,-14741748,-14348791,-15005431,-15136760,-15268088,-15268088,-15202295,-15136503,-15136245,-15070453,-15070195,-13491170,-14413040,-14742518,-15136758,-15399158,-15464950,-15464950,-15464694,-15398901,-15333108,-10196635,-12305610,-13030104,-13557219,-14544110,-15201779,-15398900,-15464693,-15464693,-15464693,-11514808,-7957355,-9011334,-10525859,-12107204,-13226712,-14411238,-15135728,-15333107,-15333107,0,0,0
197,'2021/01/04 08:15:18:675',3,-12641011,-12049650,-11721459,-12115957,-13167093,-13626356,-13823219,-14020084,-14216946,-14347761,-12378611,-11853299,-11196404,-11131125,-12510712,-13429750,-13692148,-13954549,-14151412,-14282483,-11853301,-11656436,-10868468,-10474485,-11263222,-13036279,-13560821,-13823477,-14085876,-14348019,-11459573,-11394037,-10606324,-10935031,-11657464,-12970488,-13626614,-13889012,-14085876,-14413555,-11262708,-11459830,-10869238,-12248569,-13167607,-13626870,-13954806,-14151669,-14348276,-14479347,-11262709,-11854327,-12248569,-13562106,-14218232,-14414838,-14480118,-14611189,-14676213,-14741748,-14348791,-15005431,-15136760,-15268088,-15268088,-15202295,-15136503,-15136245,-15070453,-15070195,-13491170,-14413040,-14742518,-15136758,-15399158,-15464950,-15464950,-15464694,-15398901,-15333108,-10196635,-12305610,-13030104,-13557219,-14544110,-15201779,-15398900,-15464693,-15464693,-15464693,-11514808,-7957355,-9011334,-10525859,-12107204,-13226712,-14411238,-15135728,-15333107,-15333107,0,0,0
198,'2021/01/04 08:15:18:677',3,-12641011,-12049650,-11721459,-12115957,-13167093,-13626356,-13823219,-14020084,-14216946,-14347761,-12378611,-11853299,-11196404,-11131125,-12510712,-13429750,-13692148,-13954549,-14151412,-14282483,-11853301,-11656436,-10868468,-10474485,-11263222,-13036279,-13560821,-13823477,-14085876,-14348019,-11459317,-11459829,-10606325,-10803702,-11591671,-12904952,-13626613,-13889013,-14151412,-14348020,-11262708,-11459830,-10869238,-12248569,-13167607,-13626870,-13954806,-14151669,-14348276,-14479347,-11262709,-11854327,-12248569,-13562106,-14218232,-14414838,-14480118,-14611189,-14676213,-14741748,-14348791,-15005431,-15136760,-15268088,-15268088,-15202295,-15136503,-15136245,-15070453,-15070195,-13491170,-14413040,-14742518,-15136758,-15399158,-15464950,-15464950,-15464694,-15398901,-15333108,-10196635,-12305610,-13030104,-13557219,-14544110,-15201779,-15398900,-15464693,-15464693,-15464693,-11514808,-7957355,-9011334,-10525859,-12107204,-13226712,-14411238,-15135728,-15333107,-15333107,0,0,0
199,'2021/01/04 08:15:18:684',3,-12641011,-12049650,-11721459,-12115957,-13167093,-13626356,-13823219,-14020084,-14216946,-14347761,-12378611,-11853299,-11196404,-11131125,-12510712,-13429750,-13692148,-13954549,-14151412,-14282483,-11853301,-11656436,-10868468,-10474485,-11263222,-13036279,-13560821,-13823477,-14085876,-14348019,-11459317,-11459829,-10606325,-10803702,-11591671,-12904952,-13626613,-13889013,-14151412,-14348020,-11196916,-11460086,-10869237,-12051706,-13102071,-13561334,-13954805,-14151669,-14348277,-14544627,-11262709,-11854327,-12248569,-13562106,-14218232,-14414838,-14480118,-14611189,-14676213,-14741748,-14348791,-15005431,-15136760,-15268088,-15268088,-15202295,-15136503,-15136245,-15070453,-15070195,-13491170,-14413040,-14742518,-15136758,-15399158,-15464950,-15464950,-15464694,-15398901,-15333108,-10196635,-12305610,-13030104,-13557219,-14544110,-15201779,-15398900,-15464693,-15464693,-15464693,-11514808,-7957355,-9011334,-10525859,-12107204,-13226712,-14411238,-15135728,-15333107,-15333107,0,0,0
200,'2021/01/04 08:15:18:685',3,-12641011,-12049650,-11721459,-12115957,-13167093,-13626356,-13823219,-14020084,-14216946,-14347761,-12378611,-11853299,-11196404,-11131125,-12510712,-13429750,-13692148,-13954549,-14151412,-14282483,-11853301,-11656436,-10868468,-10474485,-11263222,-13036279,-13560821,-13823477,-14085876,-14348019,-11459317,-11459829,-10606325,-10803702,-11591671,-12904952,-13626613,-13889013,-14151412,-14348020,-11196916,-11460086,-10869237,-12051706,-13102071,-13561334,-13954805,-14151669,-14348277,-14544627,-11262709,-11788534,-12248568,-13496315,-14152696,-14349047,-14480119,-14611190,-14742004,-14741747,-14348791,-15005431,-15136760,-15268088,-15268088,-15202295,-15136503,-15136245,-15070453,-15070195,-13491170,-14413040,-14742518,-15136758,-15399158,-15464950,-15464950,-15464694,-15398901,-15333108,-10196635,-12305610,-13030104,-13557219,-14544110,-15201779,-15398900,-15464693,-15464693,-15464693,-11514808,-7957355,-9011334,-10525859,-12107204,-13226712,-14411238,-15135728,-15333107,-15333107,0,0,0
201,'2021/01/04 08:15:18:687',3,-12641011,-12049650,-11721459,-12115957,-13167093,-13626356,-13823219,-14020084,-14216946,-14347761,-12378611,-11853299,-11196404,-11131125,-12510712,-13429750,-13692148,-13954549,-14151412,-14282483,-11853301,-11656436,-10868468,-10474485,-11263222,-13036279,-13560821,-13823477,-14085876,-14348019,-11459317,-11459829,-10606325,-10803702,-11591671,-12904952,-13626613,-13889013,-14151412,-14348020,-11196916,-11460086,-10869237,-12051706,-13102071,-13561334,-13954805,-14151669,-14348277,-14544627,-11262709,-11788534,-12248568,-13496315,-14152696,-14349047,-14480119,-14611190,-14742004,-14741747,-14217464,-14939895,-15136760,-15268088,-15333624,-15202295,-15136502,-15070710,-15135988,-15070451,-13491170,-14413040,-14742518,-15136758,-15399158,-15464950,-15464950,-15464694,-15398901,-15333108,-10196635,-12305610,-13030104,-13557219,-14544110,-15201779,-15398900,-15464693,-15464693,-15464693,-11514808,-7957355,-9011334,-10525859,-12107204,-13226712,-14411238,-15135728,-15333107,-15333107,0,0,0
202,'2021/01/04 08:15:18:688',3,-12641011,-12049650,-11721459,-12115957,-13167093,-13626356,-13823219,-14020084,-14216946,-14347761,-12378611,-11853299,-11196404,-11131125,-12510712,-13429750,-13692148,-13954549,-14151412,-14282483,-11853301,-11656436,-10868468,-10474485,-11263222,-13036279,-13560821,-13823477,-14085876,-14348019,-11459317,-11459829,-10606325,-10803702,-11591671,-12904952,-13626613,-13889013,-14151412,-14348020,-11196916,-11460086,-10869237,-12051706,-13102071,-13561334,-13954805,-14151669,-14348277,-14544627,-11262709,-11788534,-12248568,-13496315,-14152696,-14349047,-14480119,-14611190,-14742004,-14741747,-14217464,-14939895,-15136760,-15268088,-15333624,-15202295,-15136502,-15070710,-15135988,-15070451,-13359840,-14412783,-14742518,-15070967,-15333622,-15464695,-15464950,-15464694,-15398901,-15333108,-10196635,-12305610,-13030104,-13557219,-14544110,-15201779,-15398900,-15464693,-15464693,-15464693,-11514808,-7957355,-9011334,-10525859,-12107204,-13226712,-14411238,-15135728,-15333107,-15333107,0,0,0
203,'2021/01/04 08:15:18:689',3,-12641011,-12049650,-11721459,-12115957,-13167093,-13626356,-13823219,-14020084,-14216946,-14347761,-12378611,-11853299,-11196404,-11131125,-12510712,-13429750,-13692148,-13954549,-14151412,-14282483,-11853301,-11656436,-10868468,-10474485,-11263222,-13036279,-13560821,-13823477,-14085876,-14348019,-11459317,-11459829,-10606325,-10803702,-11591671,-12904952,-13626613,-13889013,-14151412,-14348020,-11196916,-11460086,-10869237,-12051706,-13102071,-13561334,-13954805,-14151669,-14348277,-14544627,-11262709,-11788534,-12248568,-13496315,-14152696,-14349047,-14480119,-14611190,-14742004,-14741747,-14217464,-14939895,-15136760,-15268088,-15333624,-15202295,-15136502,-15070710,-15135988,-15070451,-13359840,-14412783,-14742518,-15070967,-15333622,-15464695,-15464950,-15464694,-15398901,-15333108,-10130842,-12173511,-13029847,-13425889,-14543853,-15201779,-15399156,-15464693,-15530229,-15464693,-11514808,-7957355,-9011334,-10525859,-12107204,-13226712,-14411238,-15135728,-15333107,-15333107,0,0,0
204,'2021/01/04 08:15:18:690',3,-12641011,-12049650,-11721459,-12115957,-13167093,-13626356,-13823219,-14020084,-14216946,-14347761,-12378611,-11853299,-11196404,-11131125,-12510712,-13429750,-13692148,-13954549,-14151412,-14282483,-11853301,-11656436,-10868468,-10474485,-11263222,-13036279,-13560821,-13823477,-14085876,-14348019,-11459317,-11459829,-10606325,-10803702,-11591671,-12904952,-13626613,-13889013,-14151412,-14348020,-11196916,-11460086,-10869237,-12051706,-13102071,-13561334,-13954805,-14151669,-14348277,-14544627,-11262709,-11788534,-12248568,-13496315,-14152696,-14349047,-14480119,-14611190,-14742004,-14741747,-14217464,-14939895,-15136760,-15268088,-15333624,-15202295,-15136502,-15070710,-15135988,-15070451,-13359840,-14412783,-14742518,-15070967,-15333622,-15464695,-15464950,-15464694,-15398901,-15333108,-10130842,-12173511,-13029847,-13425889,-14543853,-15201779,-15399156,-15464693,-15530229,-15464693,-11909824,-8023405,-9010818,-10328480,-11975619,-13160921,-14279910,-15069936,-15333107,-15333107,0,0,0
205,'2021/01/04 08:15:18:709',3,-12706546,-11984116,-11655668,-12181493,-13232884,-13560820,-13888755,-14085619,-14282482,-14348018,-12378611,-11853299,-11196404,-11131125,-12510712,-13429750,-13692148,-13954549,-14151412,-14282483,-11853301,-11656436,-10868468,-10474485,-11263222,-13036279,-13560821,-13823477,-14085876,-14348019,-11459317,-11459829,-10606325,-10803702,-11591671,-12904952,-13626613,-13889013,-14151412,-14348020,-11196916,-11460086,-10869237,-12051706,-13102071,-13561334,-13954805,-14151669,-14348277,-14544627,-11262709,-11788534,-12248568,-13496315,-14152696,-14349047,-14480119,-14611190,-14742004,-14741747,-14217464,-14939895,-15136760,-15268088,-15333624,-15202295,-15136502,-15070710,-15135988,-15070451,-13359840,-14412783,-14742518,-15070967,-15333622,-15464695,-15464950,-15464694,-15398901,-15333108,-10130842,-12173511,-13029847,-13425889,-14543853,-15201779,-15399156,-15464693,-15530229,-15464693,-11909824,-8023405,-9010818,-10328480,-11975619,-13160921,-14279910,-15069936,-15333107,-15333107,0,0,0
206,'2021/01/04 08:15:18:711',3,-12706546,-11984116,-11655668,-12181493,-13232884,-13560820,-13888755,-14085619,-14282482,-14348018,-12378612,-11853043,-11196660,-11131124,-12576247,-13495285,-13692148,-13889012,-14216692,-14347763,-11853301,-11656436,-10868468,-10474485,-11263222,-13036279,-13560821,-13823477,-14085876,-14348019,-11459317,-11459829,-10606325,-10803702,-11591671,-12904952,-13626613,-13889013,-14151412,-14348020,-11196916,-11460086,-10869237,-12051706,-13102071,-13561334,-13954805,-14151669,-14348277,-14544627,-11262709,-11788534,-12248568,-13496315,-14152696,-14349047,-14480119,-14611190,-14742004,-14741747,-14217464,-14939895,-15136760,-15268088,-15333624,-15202295,-15136502,-15070710,-15135988,-15070451,-13359840,-14412783,-14742518,-15070967,-15333622,-15464695,-15464950,-15464694,-15398901,-15333108,-10130842,-12173511,-13029847,-13425889,-14543853,-15201779,-15399156,-15464693,-15530229,-15464693,-11909824,-8023405,-9010818,-10328480,-11975619,-13160921,-14279910,-15069936,-15333107,-15333107,0,0,0
207,'2021/01/04 08:15:18:713',3,-12706546,-11984116,-11655668,-12181493,-13232884,-13560820,-13888755,-14085619,-14282482,-14348018,-12378612,-11853043,-11196660,-11131124,-12576247,-13495285,-13692148,-13889012,-14216692,-14347763,-11853556,-11656436,-10802932,-10474485,-11328759,-13101815,-13626357,-13888756,-14085620,-14282483,-11459317,-11459829,-10606325,-10803702,-11591671,-12904952,-13626613,-13889013,-14151412,-14348020,-11196916,-11460086,-10869237,-12051706,-13102071,-13561334,-13954805,-14151669,-14348277,-14544627,-11262709,-11788534,-12248568,-13496315,-14152696,-14349047,-14480119,-14611190,-14742004,-14741747,-14217464,-14939895,-15136760,-15268088,-15333624,-15202295,-15136502,-15070710,-15135988,-15070451,-13359840,-14412783,-14742518,-15070967,-15333622,-15464695,-15464950,-15464694,-15398901,-15333108,-10130842,-12173511,-13029847,-13425889,-14543853,-15201779,-15399156,-15464693,-15530229,-15464693,-11909824,-8023405,-9010818,-10328480,-11975619,-13160921,-14279910,-15069936,-15333107,-15333107,0,0,0
