@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
1518,'2021/01/06 03:35:43:739',7,-4609375,-4744549,-5796464,-7109239,-7637123,-8624274,-9216925,-9021086,-9545376,-10398374,-2172985,-2174263,-4214352,-5463390,-6386546,-7702663,-8820629,-9085597,-9807522,-10725286,-1908782,-197381,-921107,-2170916,-4015176,-6121581,-8029575,-9214361,-10135462,-11121328,-789785,-131588,-131588,-197124,-723726,-4013892,-6713458,-7964810,-9477788,-10398890,-460813,-131588,-131588,-131588,-131588,-460297,-3619134,-6911097,-8951190,-10200739,-1250585,-197381,-131588,-131588,-131588,-197381,-2433580,-6449522,-8819348,-10331812,-3751489,-1841690,-526087,-197380,-262917,-3288883,-6250084,-7698559,-9673116,-11055021,-5399907,-4739921,-4080191,-3683892,-1643799,-5001299,-7502459,-9016467,-10134690,-11252400,-6783353,-6126193,-6320747,-6909545,-6053471,-5856352,-8293514,-9019032,-9808805,-10595498,-8229772,-7114886,-7441797,-8556681,-8621962,-7765634,-8556432,-9216925,-9545890,-10004388,1,1,1,1
1519,'2021/01/06 03:35:43:740',7,-4609375,-4744549,-5796464,-7109239,-7637123,-8624274,-9216925,-9021086,-9545376,-10398374,-2172985,-2174263,-4214352,-5463390,-6386546,-7702663,-8820629,-9085597,-9807522,-10725286,-1908782,-197381,-921107,-2170916,-4015176,-6121581,-8029575,-9214361,-10135462,-11121328,-789785,-131588,-131588,-197124,-723726,-4013892,-6713458,-7964810,-9477788,-10398890,-460813,-131588,-131588,-131588,-131588,-460297,-3619134,-6911097,-8951190,-10200739,-1250585,-197381,-131588,-131588,-131588,-197381,-2433580,-6449522,-8819348,-10331812,-3751489,-1841690,-526087,-197380,-262917,-3288883,-6250084,-7698559,-9673116,-11055021,-5399907,-4739921,-4080191,-3683892,-1643799,-5001299,-7502459,-9016467,-10134690,-11252400,-6783353,-6126193,-6320747,-6909545,-6053471,-5856352,-8293514,-9019032,-9808805,-10595498,-7506819,-6720384,-7375489,-8358788,-8359047,-7502206,-8754066,-9282974,-9874597,-10267304,1,1,1,1
1520,'2021/01/06 03:35:43:771',7,-6781055,-6915972,-8098702,-9214614,-9873058,-10794160,-11255224,-11059127,-11518395,-12174271,-2172985,-2174263,-4214352,-5463390,-6386546,-7702663,-8820629,-9085597,-9807522,-10725286,-1908782,-197381,-921107,-2170916,-4015176,-6121581,-8029575,-9214361,-10135462,-11121328,-789785,-131588,-131588,-197124,-723726,-4013892,-6713458,-7964810,-9477788,-10398890,-460813,-131588,-131588,-131588,-131588,-460297,-3619134,-6911097,-8951190,-10200739,-1250585,-197381,-131588,-131588,-131588,-197381,-2433580,-6449522,-8819348,-10331812,-3751489,-1841690,-526087,-197380,-262917,-3288883,-6250084,-7698559,-9673116,-11055021,-5399907,-4739921,-4080191,-3683892,-1643799,-5001299,-7502459,-9016467,-10134690,-11252400,-6783353,-6126193,-6320747,-6909545,-6053471,-5856352,-8293514,-9019032,-9808805,-10595498,-7506819,-6720384,-7375489,-8358788,-8359047,-7502206,-8754066,-9282974,-9874597,-10267304,1,1,1,1
1521,'2021/01/06 03:35:43:771',7,-6781055,-6915972,-8098702,-9214614,-9873058,-10794160,-11255224,-11059127,-11518395,-12174271,-4212311,-4674911,-6517363,-7831680,-8754322,-9873060,-10794162,-11058360,-11649212,-12370109,-1908782,-197381,-921107,-2170916,-4015176,-6121581,-8029575,-9214361,-10135462,-11121328,-789785,-131588,-131588,-197124,-723726,-4013892,-6713458,-7964810,-9477788,-10398890,-460813,-131588,-131588,-131588,-131588,-460297,-3619134,-6911097,-8951190,-10200739,-1250585,-197381,-131588,-131588,-131588,-197381,-2433580,-6449522,-8819348,-10331812,-3751489,-1841690,-526087,-197380,-262917,-3288883,-6250084,-7698559,-9673116,-11055021,-5399907,-4739921,-4080191,-3683892,-1643799,-5001299,-7502459,-9016467,-10134690,-11252400,-6783353,-6126193,-6320747,-6909545,-6053471,-5856352,-8293514,-9019032,-9808805,-10595498,-7506819,-6720384,-7375489,-8358788,-8359047,-7502206,-8754066,-9282974,-9874597,-10267304,1,1,1,1
1522,'2021/01/06 03:35:43:771',7,-6781055,-6915972,-8098702,-9214614,-9873058,-10794160,-11255224,-11059127,-11518395,-12174271,-4212311,-4674911,-6517363,-7831680,-8754322,-9873060,-10794162,-11058360,-11649212,-12370109,-3947853,-591886,-2894640,-4736843,-6449773,-8489870,-10200228,-11253429,-12107967,-12765382,-789785,-131588,-131588,-197124,-723726,-4013892,-6713458,-7964810,-9477788,-10398890,-460813,-131588,-131588,-131588,-131588,-460297,-3619134,-6911097,-8951190,-10200739,-1250585,-197381,-131588,-131588,-131588,-197381,-2433580,-6449522,-8819348,-10331812,-3751489,-1841690,-526087,-197380,-262917,-3288883,-6250084,-7698559,-9673116,-11055021,-5399907,-4739921,-4080191,-3683892,-1643799,-5001299,-7502459,-9016467,-10134690,-11252400,-6783353,-6126193,-6320747,-6909545,-6053471,-5856352,-8293514,-9019032,-9808805,-10595498,-7506819,-6720384,-7375489,-8358788,-8359047,-7502206,-8754066,-9282974,-9874597,-10267304,1,1,1,1
1523,'2021/01/06 03:35:43:772',7,-6781055,-6915972,-8098702,-9214614,-9873058,-10794160,-11255224,-11059127,-11518395,-12174271,-4212311,-4674911,-6517363,-7831680,-8754322,-9873060,-10794162,-11058360,-11649212,-12370109,-3947853,-591886,-2894640,-4736843,-6449773,-8489870,-10200228,-11253429,-12107967,-12765382,-2894390,-262917,-197124,-525575,-2762538,-6579561,-9081234,-10135463,-11450808,-12305601,-460813,-131588,-131588,-131588,-131588,-460297,-3619134,-6911097,-8951190,-10200739,-1250585,-197381,-131588,-131588,-131588,-197381,-2433580,-6449522,-8819348,-10331812,-3751489,-1841690,-526087,-197380,-262917,-3288883,-6250084,-7698559,-9673116,-11055021,-5399907,-4739921,-4080191,-3683892,-1643799,-5001299,-7502459,-9016467,-10134690,-11252400,-6783353,-6126193,-6320747,-6909545,-6053471,-5856352,-8293514,-9019032,-9808805,-10595498,-7506819,-6720384,-7375489,-8358788,-8359047,-7502206,-8754066,-9282974,-9874597,-10267304,1,1,1,1
1524,'2021/01/06 03:35:43:772',7,-6781055,-6915972,-8098702,-9214614,-9873058,-10794160,-11255224,-11059127,-11518395,-12174271,-4212311,-4674911,-6517363,-7831680,-8754322,-9873060,-10794162,-11058360,-11649212,-12370109,-3947853,-591886,-2894640,-4736843,-6449773,-8489870,-10200228,-11253429,-12107967,-12765382,-2894390,-262917,-197124,-525575,-2762538,-6579561,-9081234,-10135463,-11450808,-12305601,-1973025,-131587,-131587,-131587,-197380,-1446423,-5329496,-8884885,-10859185,-12042173,-1250585,-197381,-131588,-131588,-131588,-197381,-2433580,-6449522,-8819348,-10331812,-3751489,-1841690,-526087,-197380,-262917,-3288883,-6250084,-7698559,-9673116,-11055021,-5399907,-4739921,-4080191,-3683892,-1643799,-5001299,-7502459,-9016467,-10134690,-11252400,-6783353,-6126193,-6320747,-6909545,-6053471,-5856352,-8293514,-9019032,-9808805,-10595498,-7506819,-6720384,-7375489,-8358788,-8359047,-7502206,-8754066,-9282974,-9874597,-10267304,1,1,1,1
1525,'2021/01/06 03:35:43:772',7,-6781055,-6915972,-8098702,-9214614,-9873058,-10794160,-11255224,-11059127,-11518395,-12174271,-4212311,-4674911,-6517363,-7831680,-8754322,-9873060,-10794162,-11058360,-11649212,-12370109,-3947853,-591886,-2894640,-4736843,-6449773,-8489870,-10200228,-11253429,-12107967,-12765382,-2894390,-262917,-197124,-525575,-2762538,-6579561,-9081234,-10135463,-11450808,-12305601,-1973025,-131587,-131587,-131587,-197380,-1446423,-5329496,-8884885,-10859185,-12042173,-3157297,-394245,-131587,-131587,-197380,-854543,-3946050,-8620176,-10792623,-12173246,-3751489,-1841690,-526087,-197380,-262917,-3288883,-6250084,-7698559,-9673116,-11055021,-5399907,-4739921,-4080191,-3683892,-1643799,-5001299,-7502459,-9016467,-10134690,-11252400,-6783353,-6126193,-6320747,-6909545,-6053471,-5856352,-8293514,-9019032,-9808805,-10595498,-7506819,-6720384,-7375489,-8358788,-8359047,-7502206,-8754066,-9282974,-9874597,-10267304,1,1,1,1
1526,'2021/01/06 03:35:43:773',7,-6781055,-6915972,-8098702,-9214614,-9873058,-10794160,-11255224,-11059127,-11518395,-12174271,-4212311,-4674911,-6517363,-7831680,-8754322,-9873060,-10794162,-11058360,-11649212,-12370109,-3947853,-591886,-2894640,-4736843,-6449773,-8489870,-10200228,-11253429,-12107967,-12765382,-2894390,-262917,-197124,-525575,-2762538,-6579561,-9081234,-10135463,-11450808,-12305601,-1973025,-131587,-131587,-131587,-197380,-1446423,-5329496,-8884885,-10859185,-12042173,-3157297,-394245,-131587,-131587,-197380,-854543,-3946050,-8620176,-10792623,-12173246,-5461594,-3551536,-1577746,-591623,-1117454,-5657430,-8223873,-10066847,-11580598,-12699076,-5399907,-4739921,-4080191,-3683892,-1643799,-5001299,-7502459,-9016467,-10134690,-11252400,-6783353,-6126193,-6320747,-6909545,-6053471,-5856352,-8293514,-9019032,-9808805,-10595498,-7506819,-6720384,-7375489,-8358788,-8359047,-7502206,-8754066,-9282974,-9874597,-10267304,1,1,1,1
1527,'2021/01/06 03:35:43:773',7,-6781055,-6915972,-8098702,-9214614,-9873058,-10794160,-11255224,-11059127,-11518395,-12174271,-4212311,-4674911,-6517363,-7831680,-8754322,-9873060,-10794162,-11058360,-11649212,-12370109,-3947853,-591886,-2894640,-4736843,-6449773,-8489870,-10200228,-11253429,-12107967,-12765382,-2894390,-262917,-197124,-525575,-2762538,-6579561,-9081234,-10135463,-11450808,-12305601,-1973025,-131587,-131587,-131587,-197380,-1446423,-5329496,-8884885,-10859185,-12042173,-3157297,-394245,-131587,-131587,-197380,-854543,-3946050,-8620176,-10792623,-12173246,-5461594,-3551536,-1577746,-591623,-1117454,-5657430,-8223873,-10066847,-11580598,-12699076,-7241340,-6516075,-5856602,-5525839,-3616559,-7238004,-9607064,-11055279,-12041660,-12830662,-6783353,-6126193,-6320747,-6909545,-6053471,-5856352,-8293514,-9019032,-9808805,-10595498,-7506819,-6720384,-7375489,-8358788,-8359047,-7502206,-8754066,-9282974,-9874597,-10267304,1,1,1,1
1528,'2021/01/06 03:35:43:773',7,-6781055,-6915972,-8098702,-9214614,-9873058,-10794160,-11255224,-11059127,-11518395,-12174271,-4212311,-4674911,-6517363,-7831680,-8754322,-9873060,-10794162,-11058360,-11649212,-12370109,-3947853,-591886,-2894640,-4736843,-6449773,-8489870,-10200228,-11253429,-12107967,-12765382,-2894390,-262917,-197124,-525575,-2762538,-6579561,-9081234,-10135463,-11450808,-12305601,-1973025,-131587,-131587,-131587,-197380,-1446423,-5329496,-8884885,-10859185,-12042173,-3157297,-394245,-131587,-131587,-197380,-854543,-3946050,-8620176,-10792623,-12173246,-5461594,-3551536,-1577746,-591623,-1117454,-5657430,-8223873,-10066847,-11580598,-12699076,-7241340,-6516075,-5856602,-5525839,-3616559,-7238004,-9607064,-11055279,-12041660,-12830662,-8362128,-7901834,-8162437,-8685700,-7764089,-7895934,-10266789,-10926003,-11715261,-12305858,-7506819,-6720384,-7375489,-8358788,-8359047,-7502206,-8754066,-9282974,-9874597,-10267304,1,1,1,1
1529,'2021/01/06 03:35:43:773',7,-6781055,-6915972,-8098702,-9214614,-9873058,-10794160,-11255224,-11059127,-11518395,-12174271,-4212311,-4674911,-6517363,-7831680,-8754322,-9873060,-10794162,-11058360,-11649212,-12370109,-3947853,-591886,-2894640,-4736843,-6449773,-8489870,-10200228,-11253429,-12107967,-12765382,-2894390,-262917,-197124,-525575,-2762538,-6579561,-9081234,-10135463,-11450808,-12305601,-1973025,-131587,-131587,-131587,-197380,-1446423,-5329496,-8884885,-10859185,-12042173,-3157297,-394245,-131587,-131587,-197380,-854543,-3946050,-8620176,-10792623,-12173246,-5461594,-3551536,-1577746,-591623,-1117454,-5657430,-8223873,-10066847,-11580598,-12699076,-7241340,-6516075,-5856602,-5525839,-3616559,-7238004,-9607064,-11055279,-12041660,-12830662,-8362128,-7901834,-8162437,-8685700,-7764089,-7895934,-10266789,-10926003,-11715261,-12305858,-9085339,-8364697,-9151131,-10134943,-10134945,-9278358,-10596013,-11189687,-11452346,-12240835,1,1,1,1
1530,'2021/01/06 03:35:43:804',7,-8294293,-8297368,-9479842,-10530217,-11122868,-11912127,-12241605,-12110788,-12504520,-13029835,-4212311,-4674911,-6517363,-7831680,-8754322,-9873060,-10794162,-11058360,-11649212,-12370109,-3947853,-591886,-2894640,-4736843,-6449773,-8489870,-10200228,-11253429,-12107967,-12765382,-2894390,-262917,-197124,-525575,-2762538,-6579561,-9081234,-10135463,-11450808,-12305601,-1973025,-131587,-131587,-131587,-197380,-1446423,-5329496,-8884885,-10859185,-12042173,-3157297,-394245,-131587,-131587,-197380,-854543,-3946050,-8620176,-10792623,-12173246,-5461594,-3551536,-1577746,-591623,-1117454,-5657430,-8223873,-10066847,-11580598,-12699076,-7241340,-6516075,-5856602,-5525839,-3616559,-7238004,-9607064,-11055279,-12041660,-12830662,-8362128,-7901834,-8162437,-8685700,-7764089,-7895934,-10266789,-10926003,-11715261,-12305858,-9085339,-8364697,-9151131,-10134943,-10134945,-9278358,-10596013,-11189687,-11452346,-12240835,1,1,1,1
1531,'2021/01/06 03:35:43:804',7,-8294293,-8297368,-9479842,-10530217,-11122868,-11912127,-12241605,-12110788,-12504520,-13029835,-5725292,-6451319,-8030600,-9278868,-10069924,-11122613,-11912127,-12175556,-12635593,-13225674,-3947853,-591886,-2894640,-4736843,-6449773,-8489870,-10200228,-11253429,-12107967,-12765382,-2894390,-262917,-197124,-525575,-2762538,-6579561,-9081234,-10135463,-11450808,-12305601,-1973025,-131587,-131587,-131587,-197380,-1446423,-5329496,-8884885,-10859185,-12042173,-3157297,-394245,-131587,-131587,-197380,-854543,-3946050,-8620176,-10792623,-12173246,-5461594,-3551536,-1577746,-591623,-1117454,-5657430,-8223873,-10066847,-11580598,-12699076,-7241340,-6516075,-5856602,-5525839,-3616559,-7238004,-9607064,-11055279,-12041660,-12830662,-8362128,-7901834,-8162437,-8685700,-7764089,-7895934,-10266789,-10926003,-11715261,-12305858,-9085339,-8364697,-9151131,-10134943,-10134945,-9278358,-10596013,-11189687,-11452346,-12240835,1,1,1,1
1532,'2021/01/06 03:35:43:805',7,-8294293,-8297368,-9479842,-10530217,-11122868,-11912127,-12241605,-12110788,-12504520,-13029835,-5725292,-6451319,-8030600,-9278868,-10069924,-11122613,-11912127,-12175556,-12635593,-13225674,-5461090,-1775135,-4604745,-6381667,-7897474,-9805472,-11384246,-12370882,-12963018,-13488848,-2894390,-262917,-197124,-525575,-2762538,-6579561,-9081234,-10135463,-11450808,-12305601,-1973025,-131587,-131587,-131587,-197380,-1446423,-5329496,-8884885,-10859185,-12042173,-3157297,-394245,-131587,-131587,-197380,-854543,-3946050,-8620176,-10792623,-12173246,-5461594,-3551536,-1577746,-591623,-1117454,-5657430,-8223873,-10066847,-11580598,-12699076,-7241340,-6516075,-5856602,-5525839,-3616559,-7238004,-9607064,-11055279,-12041660,-12830662,-8362128,-7901834,-8162437,-8685700,-7764089,-7895934,-10266789,-10926003,-11715261,-12305858,-9085339,-8364697,-9151131,-10134943,-10134945,-9278358,-10596013,-11189687,-11452346,-12240835,1,1,1,1
1533,'2021/01/06 03:35:43:805',7,-8294293,-8297368,-9479842,-10530217,-11122868,-11912127,-12241605,-12110788,-12504520,-13029835,-5725292,-6451319,-8030600,-9278868,-10069924,-11122613,-11912127,-12175556,-12635593,-13225674,-5461090,-1775135,-4604745,-6381667,-7897474,-9805472,-11384246,-12370882,-12963018,-13488848,-4473164,-722698,-262916,-1248784,-4341057,-8027007,-10396836,-11385014,-12437188,-13029324,-1973025,-131587,-131587,-131587,-197380,-1446423,-5329496,-8884885,-10859185,-12042173,-3157297,-394245,-131587,-131587,-197380,-854543,-3946050,-8620176,-10792623,-12173246,-5461594,-3551536,-1577746,-591623,-1117454,-5657430,-8223873,-10066847,-11580598,-12699076,-7241340,-6516075,-5856602,-5525839,-3616559,-7238004,-9607064,-11055279,-12041660,-12830662,-8362128,-7901834,-8162437,-8685700,-7764089,-7895934,-10266789,-10926003,-11715261,-12305858,-9085339,-8364697,-9151131,-10134943,-10134945,-9278358,-10596013,-11189687,-11452346,-12240835,1,1,1,1
1534,'2021/01/06 03:35:43:805',7,-8294293,-8297368,-9479842,-10530217,-11122868,-11912127,-12241605,-12110788,-12504520,-13029835,-5725292,-6451319,-8030600,-9278868,-10069924,-11122613,-11912127,-12175556,-12635593,-13225674,-5461090,-1775135,-4604745,-6381667,-7897474,-9805472,-11384246,-12370882,-12963018,-13488848,-4473164,-722698,-262916,-1248784,-4341057,-8027007,-10396836,-11385014,-12437188,-13029324,-3485493,-197380,-131587,-131587,-460040,-3089712,-6710892,-10069158,-11911359,-12831432,-3157297,-394245,-131587,-131587,-197380,-854543,-3946050,-8620176,-10792623,-12173246,-5461594,-3551536,-1577746,-591623,-1117454,-5657430,-8223873,-10066847,-11580598,-12699076,-7241340,-6516075,-5856602,-5525839,-3616559,-7238004,-9607064,-11055279,-12041660,-12830662,-8362128,-7901834,-8162437,-8685700,-7764089,-7895934,-10266789,-10926003,-11715261,-12305858,-9085339,-8364697,-9151131,-10134943,-10134945,-9278358,-10596013,-11189687,-11452346,-12240835,1,1,1,1
1535,'2021/01/06 03:35:43:805',7,-8294293,-8297368,-9479842,-10530217,-11122868,-11912127,-12241605,-12110788,-12504520,-13029835,-5725292,-6451319,-8030600,-9278868,-10069924,-11122613,-11912127,-12175556,-12635593,-13225674,-5461090,-1775135,-4604745,-6381667,-7897474,-9805472,-11384246,-12370882,-12963018,-13488848,-4473164,-722698,-262916,-1248784,-4341057,-8027007,-10396836,-11385014,-12437188,-13029324,-3485493,-197380,-131587,-131587,-460040,-3089712,-6710892,-10069158,-11911359,-12831432,-4538692,-985610,-131587,-131587,-394246,-2431270,-4866641,-10001314,-11976126,-13028297,-5461594,-3551536,-1577746,-591623,-1117454,-5657430,-8223873,-10066847,-11580598,-12699076,-7241340,-6516075,-5856602,-5525839,-3616559,-7238004,-9607064,-11055279,-12041660,-12830662,-8362128,-7901834,-8162437,-8685700,-7764089,-7895934,-10266789,-10926003,-11715261,-12305858,-9085339,-8364697,-9151131,-10134943,-10134945,-9278358,-10596013,-11189687,-11452346,-12240835,1,1,1,1
1536,'2021/01/06 03:35:43:806',7,-8294293,-8297368,-9479842,-10530217,-11122868,-11912127,-12241605,-12110788,-12504520,-13029835,-5725292,-6451319,-8030600,-9278868,-10069924,-11122613,-11912127,-12175556,-12635593,-13225674,-5461090,-1775135,-4604745,-6381667,-7897474,-9805472,-11384246,-12370882,-12963018,-13488848,-4473164,-722698,-262916,-1248784,-4341057,-8027007,-10396836,-11385014,-12437188,-13029324,-3485493,-197380,-131587,-131587,-460040,-3089712,-6710892,-10069158,-11911359,-12831432,-4538692,-985610,-131587,-131587,-394246,-2431270,-4866641,-10001314,-11976126,-13028297,-6908781,-4998725,-2826784,-1380110,-2300700,-7236462,-9473940,-11382448,-12632772,-13619664,-7241340,-6516075,-5856602,-5525839,-3616559,-7238004,-9607064,-11055279,-12041660,-12830662,-8362128,-7901834,-8162437,-8685700,-7764089,-7895934,-10266789,-10926003,-11715261,-12305858,-9085339,-8364697,-9151131,-10134943,-10134945,-9278358,-10596013,-11189687,-11452346,-12240835,1,1,1,1
1537,'2021/01/06 03:35:43:806',7,-8294293,-8297368,-9479842,-10530217,-11122868,-11912127,-12241605,-12110788,-12504520,-13029835,-5725292,-6451319,-8030600,-9278868,-10069924,-11122613,-11912127,-12175556,-12635593,-13225674,-5461090,-1775135,-4604745,-6381667,-7897474,-9805472,-11384246,-12370882,-12963018,-13488848,-4473164,-722698,-262916,-1248784,-4341057,-8027007,-10396836,-11385014,-12437188,-13029324,-3485493,-197380,-131587,-131587,-460040,-3089712,-6710892,-10069158,-11911359,-12831432,-4538692,-985610,-131587,-131587,-394246,-2431270,-4866641,-10001314,-11976126,-13028297,-6908781,-4998725,-2826784,-1380110,-2300700,-7236462,-9473940,-11382448,-12632772,-13619664,-8622478,-7963007,-7369327,-7104614,-5129797,-8685449,-10922922,-12173246,-12896968,-13620434,-8362128,-7901834,-8162437,-8685700,-7764089,-7895934,-10266789,-10926003,-11715261,-12305858,-9085339,-8364697,-9151131,-10134943,-10134945,-9278358,-10596013,-11189687,-11452346,-12240835,1,1,1,1
1538,'2021/01/06 03:35:43:806',7,-8294293,-8297368,-9479842,-10530217,-11122868,-11912127,-12241605,-12110788,-12504520,-13029835,-5725292,-6451319,-8030600,-9278868,-10069924,-11122613,-11912127,-12175556,-12635593,-13225674,-5461090,-1775135,-4604745,-6381667,-7897474,-9805472,-11384246,-12370882,-12963018,-13488848,-4473164,-722698,-262916,-1248784,-4341057,-8027007,-10396836,-11385014,-12437188,-13029324,-3485493,-197380,-131587,-131587,-460040,-3089712,-6710892,-10069158,-11911359,-12831432,-4538692,-985610,-131587,-131587,-394246,-2431270,-4866641,-10001314,-11976126,-13028297,-6908781,-4998725,-2826784,-1380110,-2300700,-7236462,-9473940,-11382448,-12632772,-13619664,-8622478,-7963007,-7369327,-7104614,-5129797,-8685449,-10922922,-12173246,-12896968,-13620434,-9742755,-9217437,-9478040,-10001303,-9211278,-9277329,-11450806,-11978177,-12504264,-13160910,-9085339,-8364697,-9151131,-10134943,-10134945,-9278358,-10596013,-11189687,-11452346,-12240835,1,1,1,1
1539,'2021/01/06 03:35:43:806',7,-8294293,-8297368,-9479842,-10530217,-11122868,-11912127,-12241605,-12110788,-12504520,-13029835,-5725292,-6451319,-8030600,-9278868,-10069924,-11122613,-11912127,-12175556,-12635593,-13225674,-5461090,-1775135,-4604745,-6381667,-7897474,-9805472,-11384246,-12370882,-12963018,-13488848,-4473164,-722698,-262916,-1248784,-4341057,-8027007,-10396836,-11385014,-12437188,-13029324,-3485493,-197380,-131587,-131587,-460040,-3089712,-6710892,-10069158,-11911359,-12831432,-4538692,-985610,-131587,-131587,-394246,-2431270,-4866641,-10001314,-11976126,-13028297,-6908781,-4998725,-2826784,-1380110,-2300700,-7236462,-9473940,-11382448,-12632772,-13619664,-8622478,-7963007,-7369327,-7104614,-5129797,-8685449,-10922922,-12173246,-12896968,-13620434,-9742755,-9217437,-9478040,-10001303,-9211278,-9277329,-11450806,-11978177,-12504264,-13160910,-10203819,-9745065,-10466477,-11384496,-11384754,-10528168,-11648700,-12241348,-12438727,-12832202,1,1,1,1
1540,'2021/01/06 03:35:43:838',7,-9149600,-9283492,-10400429,-11253683,-11780541,-12438470,-12767692,-12636876,-12965070,-13490129,-5725292,-6451319,-8030600,-9278868,-10069924,-11122613,-11912127,-12175556,-12635593,-13225674,-5461090,-1775135,-4604745,-6381667,-7897474,-9805472,-11384246,-12370882,-12963018,-13488848,-4473164,-722698,-262916,-1248784,-4341057,-8027007,-10396836,-11385014,-12437188,-13029324,-3485493,-197380,-131587,-131587,-460040,-3089712,-6710892,-10069158,-11911359,-12831432,-4538692,-985610,-131587,-131587,-394246,-2431270,-4866641,-10001314,-11976126,-13028297,-6908781,-4998725,-2826784,-1380110,-2300700,-7236462,-9473940,-11382448,-12632772,-13619664,-8622478,-7963007,-7369327,-7104614,-5129797,-8685449,-10922922,-12173246,-12896968,-13620434,-9742755,-9217437,-9478040,-10001303,-9211278,-9277329,-11450806,-11978177,-12504264,-13160910,-10203819,-9745065,-10466477,-11384496,-11384754,-10528168,-11648700,-12241348,-12438727,-12832202,1,1,1,1
1541,'2021/01/06 03:35:43:839',7,-9149600,-9283492,-10400429,-11253683,-11780541,-12438470,-12767692,-12636876,-12965070,-13490129,-6646393,-7372163,-9016724,-10068127,-10793391,-11714749,-12569287,-12767180,-13227216,-13751761,-5461090,-1775135,-4604745,-6381667,-7897474,-9805472,-11384246,-12370882,-12963018,-13488848,-4473164,-722698,-262916,-1248784,-4341057,-8027007,-10396836,-11385014,-12437188,-13029324,-3485493,-197380,-131587,-131587,-460040,-3089712,-6710892,-10069158,-11911359,-12831432,-4538692,-985610,-131587,-131587,-394246,-2431270,-4866641,-10001314,-11976126,-13028297,-6908781,-4998725,-2826784,-1380110,-2300700,-7236462,-9473940,-11382448,-12632772,-13619664,-8622478,-7963007,-7369327,-7104614,-5129797,-8685449,-10922922,-12173246,-12896968,-13620434,-9742755,-9217437,-9478040,-10001303,-9211278,-9277329,-11450806,-11978177,-12504264,-13160910,-10203819,-9745065,-10466477,-11384496,-11384754,-10528168,-11648700,-12241348,-12438727,-12832202,1,1,1,1
